,image,steering,is_flipped,random_shift,is_shift
8771,IMG/center_2016_12_01_13_42_50_985.jpg,-0.04076847,False,0,False
8772, IMG/left_2016_12_01_13_42_51_086.jpg,0.18923153,False,0,False
8774,IMG/center_2016_12_01_13_42_51_086.jpg,-0.04076847,False,0,False
8775, IMG/left_2016_12_01_13_42_51_188.jpg,0.18923153,False,0,False
8778, IMG/left_2016_12_01_13_42_51_289.jpg,0.18923153,False,0,False
8779, IMG/right_2016_12_01_13_42_51_289.jpg,-0.27076847000000004,False,0,False
8781, IMG/left_2016_12_01_13_42_51_389.jpg,0.2177146,False,0,False
8783,IMG/center_2016_12_01_13_42_51_389.jpg,-0.0122854,False,0,False
8785, IMG/right_2016_12_01_13_42_51_898.jpg,-0.23,False,0,False
8786,IMG/center_2016_12_01_13_42_51_898.jpg,0.0,False,0,False
8789,IMG/center_2016_12_01_13_42_53_321.jpg,0.0,False,0,False
8790, IMG/left_2016_12_01_13_42_53_524.jpg,0.17973717,False,0,False
8791, IMG/right_2016_12_01_13_42_53_524.jpg,-0.28026283,False,0,False
8792,IMG/center_2016_12_01_13_42_53_524.jpg,-0.05026283,False,0,False
8793, IMG/left_2016_12_01_13_42_53_625.jpg,0.1512541,False,0,False
8794, IMG/right_2016_12_01_13_42_53_625.jpg,-0.3087459,False,0,False
8796, IMG/left_2016_12_01_13_42_53_725.jpg,0.14175974000000002,False,0,False
8797, IMG/right_2016_12_01_13_42_53_725.jpg,-0.31824026,False,0,False
8799, IMG/left_2016_12_01_13_42_53_827.jpg,0.11327670000000002,False,0,False
8800, IMG/right_2016_12_01_13_42_53_827.jpg,-0.3467233,False,0,False
8801,IMG/center_2016_12_01_13_42_53_827.jpg,-0.11672329999999999,False,0,False
8803, IMG/right_2016_12_01_13_42_53_927.jpg,-0.36571200000000004,False,0,False
8805, IMG/left_2016_12_01_13_42_54_028.jpg,0.10378230000000002,False,0,False
8806, IMG/right_2016_12_01_13_42_54_028.jpg,-0.35621769999999997,False,0,False
8807,IMG/center_2016_12_01_13_42_54_028.jpg,-0.1262177,False,0,False
8808, IMG/left_2016_12_01_13_42_54_129.jpg,0.10378230000000002,False,0,False
8809, IMG/right_2016_12_01_13_42_54_129.jpg,-0.35621769999999997,False,0,False
8811, IMG/left_2016_12_01_13_42_55_857.jpg,0.24391724,False,0,False
8812, IMG/right_2016_12_01_13_42_55_857.jpg,-0.21608276,False,0,False
8816,IMG/center_2016_12_01_13_42_57_688.jpg,-0.03127411,False,0,False
8818, IMG/right_2016_12_01_13_42_57_790.jpg,-0.26127411,False,0,False
8819,IMG/center_2016_12_01_13_42_57_790.jpg,-0.03127411,False,0,False
8822,IMG/center_2016_12_01_13_42_57_890.jpg,-0.03127411,False,0,False
8824, IMG/right_2016_12_01_13_42_57_992.jpg,-0.26127411,False,0,False
8825,IMG/center_2016_12_01_13_42_57_992.jpg,-0.03127411,False,0,False
8826, IMG/left_2016_12_01_13_42_58_095.jpg,0.19872589000000002,False,0,False
8827, IMG/right_2016_12_01_13_42_58_095.jpg,-0.26127411,False,0,False
8828,IMG/center_2016_12_01_13_42_58_095.jpg,-0.03127411,False,0,False
8829, IMG/left_2016_12_01_13_42_58_198.jpg,0.18923153,False,0,False
8830, IMG/right_2016_12_01_13_42_58_198.jpg,-0.27076847000000004,False,0,False
8833, IMG/right_2016_12_01_13_42_58_300.jpg,-0.28026283,False,0,False
8834,IMG/center_2016_12_01_13_42_58_300.jpg,-0.05026283,False,0,False
8835, IMG/left_2016_12_01_13_42_58_402.jpg,0.17973717,False,0,False
8838, IMG/left_2016_12_01_13_42_58_504.jpg,0.17973717,False,0,False
8842, IMG/right_2016_12_01_13_42_59_727.jpg,-0.29925154,False,0,False
8843,IMG/center_2016_12_01_13_42_59_727.jpg,-0.06925154,False,0,False
8844, IMG/left_2016_12_01_13_42_59_829.jpg,-0.048127400000000015,False,0,False
8845, IMG/right_2016_12_01_13_42_59_829.jpg,-0.5081274,False,0,False
8846,IMG/center_2016_12_01_13_42_59_829.jpg,-0.2781274,False,0,False
8847, IMG/left_2016_12_01_13_42_59_932.jpg,-0.05762179999999997,False,0,False
8848, IMG/right_2016_12_01_13_42_59_932.jpg,-0.5176218,False,0,False
8849,IMG/center_2016_12_01_13_42_59_932.jpg,-0.2876218,False,0,False
8851, IMG/right_2016_12_01_13_43_00_032.jpg,-0.5176218,False,0,False
8854, IMG/right_2016_12_01_13_43_00_133.jpg,-0.2422854,False,0,False
8856, IMG/left_2016_12_01_13_43_00_337.jpg,0.23,False,0,False
8858,IMG/center_2016_12_01_13_43_00_337.jpg,0.0,False,0,False
8859, IMG/left_2016_12_01_13_43_00_641.jpg,0.4065823,False,0,False
8860, IMG/right_2016_12_01_13_43_00_641.jpg,-0.05341770000000001,False,0,False
8862, IMG/left_2016_12_01_13_43_00_742.jpg,0.4161508,False,0,False
8865, IMG/left_2016_12_01_13_43_00_843.jpg,0.5309732,False,0,False
8867,IMG/center_2016_12_01_13_43_00_843.jpg,0.3009732,False,0,False
8868, IMG/left_2016_12_01_13_43_00_945.jpg,0.5309732,False,0,False
8871, IMG/left_2016_12_01_13_43_01_047.jpg,0.3204655,False,0,False
8873,IMG/center_2016_12_01_13_43_01_047.jpg,0.09046549999999999,False,0,False
8875, IMG/right_2016_12_01_13_43_01_351.jpg,-0.3087459,False,0,False
8877, IMG/left_2016_12_01_13_43_01_452.jpg,0.12277100000000002,False,0,False
8880, IMG/left_2016_12_01_13_43_01_554.jpg,0.08479360000000002,False,0,False
8881, IMG/right_2016_12_01_13_43_01_554.jpg,-0.3752064,False,0,False
8884, IMG/right_2016_12_01_13_43_01_656.jpg,-0.4511613,False,0,False
8886, IMG/left_2016_12_01_13_43_01_756.jpg,-0.010149999999999992,False,0,False
8887, IMG/right_2016_12_01_13_43_01_756.jpg,-0.47015,False,0,False
8888,IMG/center_2016_12_01_13_43_01_756.jpg,-0.24015,False,0,False
8890, IMG/right_2016_12_01_13_43_01_857.jpg,-0.46065560000000005,False,0,False
8892, IMG/left_2016_12_01_13_43_01_959.jpg,0.1512541,False,0,False
8894,IMG/center_2016_12_01_13_43_01_959.jpg,-0.0787459,False,0,False
8895, IMG/left_2016_12_01_13_43_03_784.jpg,0.20822024,False,0,False
8896, IMG/right_2016_12_01_13_43_03_784.jpg,-0.25177976,False,0,False
8899, IMG/right_2016_12_01_13_43_03_884.jpg,-0.3752064,False,0,False
8903,IMG/center_2016_12_01_13_43_03_985.jpg,-0.14520639999999999,False,0,False
8905, IMG/right_2016_12_01_13_43_04_087.jpg,-0.3752064,False,0,False
8908, IMG/right_2016_12_01_13_43_04_188.jpg,-0.3752064,False,0,False
8912,IMG/center_2016_12_01_13_43_04_996.jpg,0.0,False,0,False
8926, IMG/right_2016_12_01_13_43_05_501.jpg,-0.29925154,False,0,False
8928, IMG/left_2016_12_01_13_43_05_602.jpg,0.16074846,False,0,False
8931, IMG/left_2016_12_01_13_43_05_702.jpg,0.16074846,False,0,False
8932, IMG/right_2016_12_01_13_43_05_702.jpg,-0.29925154,False,0,False
8935, IMG/right_2016_12_01_13_43_05_805.jpg,-0.29925154,False,0,False
8936,IMG/center_2016_12_01_13_43_05_805.jpg,-0.06925154,False,0,False
8937, IMG/left_2016_12_01_13_43_05_906.jpg,0.1512541,False,0,False
8938, IMG/right_2016_12_01_13_43_05_906.jpg,-0.3087459,False,0,False
8940, IMG/left_2016_12_01_13_43_06_010.jpg,0.14175974000000002,False,0,False
8943, IMG/left_2016_12_01_13_43_06_111.jpg,0.14175974000000002,False,0,False
8945,IMG/center_2016_12_01_13_43_06_111.jpg,-0.08824026,False,0,False
8946, IMG/left_2016_12_01_13_43_06_211.jpg,0.14175974000000002,False,0,False
8950, IMG/right_2016_12_01_13_43_06_312.jpg,-0.31824026,False,0,False
8956, IMG/right_2016_12_01_13_43_06_514.jpg,-0.31824026,False,0,False
8958, IMG/left_2016_12_01_13_43_06_614.jpg,0.13226538000000002,False,0,False
8959, IMG/right_2016_12_01_13_43_06_614.jpg,-0.32773462,False,0,False
8961, IMG/left_2016_12_01_13_43_06_715.jpg,0.14175974000000002,False,0,False
8965, IMG/right_2016_12_01_13_43_06_817.jpg,-0.31824026,False,0,False
8966,IMG/center_2016_12_01_13_43_06_817.jpg,-0.08824026,False,0,False
8967, IMG/left_2016_12_01_13_43_06_919.jpg,0.14175974000000002,False,0,False
8970, IMG/left_2016_12_01_13_43_07_019.jpg,0.14175974000000002,False,0,False
8971, IMG/right_2016_12_01_13_43_07_019.jpg,-0.31824026,False,0,False
8972,IMG/center_2016_12_01_13_43_07_019.jpg,-0.08824026,False,0,False
8974, IMG/right_2016_12_01_13_43_07_121.jpg,-0.31824026,False,0,False
8977, IMG/right_2016_12_01_13_43_07_221.jpg,-0.31824026,False,0,False
8978,IMG/center_2016_12_01_13_43_07_221.jpg,-0.08824026,False,0,False
8979, IMG/left_2016_12_01_13_43_07_322.jpg,0.14175974000000002,False,0,False
8984,IMG/center_2016_12_01_13_43_07_423.jpg,-0.08824026,False,0,False
8986, IMG/right_2016_12_01_13_43_07_523.jpg,-0.3087459,False,0,False
8992, IMG/right_2016_12_01_13_43_08_234.jpg,-0.29925154,False,0,False
8994, IMG/left_2016_12_01_13_43_08_336.jpg,0.14175974000000002,False,0,False
8995, IMG/right_2016_12_01_13_43_08_336.jpg,-0.31824026,False,0,False
8997, IMG/left_2016_12_01_13_43_08_436.jpg,0.13226538000000002,False,0,False
8998, IMG/right_2016_12_01_13_43_08_436.jpg,-0.32773462,False,0,False
8999,IMG/center_2016_12_01_13_43_08_436.jpg,-0.09773462,False,0,False
9000, IMG/left_2016_12_01_13_43_08_539.jpg,0.12277100000000002,False,0,False
9001, IMG/right_2016_12_01_13_43_08_539.jpg,-0.337229,False,0,False
9004, IMG/right_2016_12_01_13_43_08_639.jpg,-0.36571200000000004,False,0,False
9006, IMG/left_2016_12_01_13_43_08_740.jpg,0.08479360000000002,False,0,False
9007, IMG/right_2016_12_01_13_43_08_740.jpg,-0.3752064,False,0,False
9008,IMG/center_2016_12_01_13_43_08_740.jpg,-0.14520639999999999,False,0,False
9013, IMG/right_2016_12_01_13_43_08_942.jpg,-0.3752064,False,0,False
9016, IMG/right_2016_12_01_13_43_09_045.jpg,-0.3752064,False,0,False
9018, IMG/left_2016_12_01_13_43_09_145.jpg,0.08479360000000002,False,0,False
9019, IMG/right_2016_12_01_13_43_09_145.jpg,-0.3752064,False,0,False
9020,IMG/center_2016_12_01_13_43_09_145.jpg,-0.14520639999999999,False,0,False
9022, IMG/right_2016_12_01_13_43_09_246.jpg,-0.3752064,False,0,False
9025, IMG/right_2016_12_01_13_43_09_347.jpg,-0.3752064,False,0,False
9027, IMG/left_2016_12_01_13_43_09_448.jpg,0.08479360000000002,False,0,False
9029,IMG/center_2016_12_01_13_43_09_448.jpg,-0.14520639999999999,False,0,False
9033, IMG/left_2016_12_01_13_43_09_648.jpg,0.08479360000000002,False,0,False
9037, IMG/right_2016_12_01_13_43_09_750.jpg,-0.3752064,False,0,False
9038,IMG/center_2016_12_01_13_43_09_750.jpg,-0.14520639999999999,False,0,False
9040, IMG/right_2016_12_01_13_43_09_850.jpg,-0.3752064,False,0,False
9043, IMG/right_2016_12_01_13_43_09_950.jpg,-0.3752064,False,0,False
9046, IMG/right_2016_12_01_13_43_10_051.jpg,-0.3752064,False,0,False
9047,IMG/center_2016_12_01_13_43_10_051.jpg,-0.14520639999999999,False,0,False
9049, IMG/right_2016_12_01_13_43_10_153.jpg,-0.3752064,False,0,False
9050,IMG/center_2016_12_01_13_43_10_153.jpg,-0.14520639999999999,False,0,False
9051, IMG/left_2016_12_01_13_43_11_166.jpg,0.17024281000000002,False,0,False
9054, IMG/left_2016_12_01_13_43_11_267.jpg,0.1512541,False,0,False
9055, IMG/right_2016_12_01_13_43_11_267.jpg,-0.3087459,False,0,False
9056,IMG/center_2016_12_01_13_43_11_267.jpg,-0.0787459,False,0,False
9057, IMG/left_2016_12_01_13_43_11_368.jpg,0.1512541,False,0,False
9058, IMG/right_2016_12_01_13_43_11_368.jpg,-0.3087459,False,0,False
9060, IMG/left_2016_12_01_13_43_11_470.jpg,0.1512541,False,0,False
9063, IMG/left_2016_12_01_13_43_11_571.jpg,0.08479360000000002,False,0,False
9064, IMG/right_2016_12_01_13_43_11_571.jpg,-0.3752064,False,0,False
9066, IMG/left_2016_12_01_13_43_11_672.jpg,0.08479360000000002,False,0,False
9067, IMG/right_2016_12_01_13_43_11_672.jpg,-0.3752064,False,0,False
9070, IMG/right_2016_12_01_13_43_11_774.jpg,-0.3752064,False,0,False
9072, IMG/left_2016_12_01_13_43_11_875.jpg,0.08479360000000002,False,0,False
9075, IMG/left_2016_12_01_13_43_11_978.jpg,0.08479360000000002,False,0,False
9079, IMG/right_2016_12_01_13_43_12_079.jpg,-0.3752064,False,0,False
9080,IMG/center_2016_12_01_13_43_12_079.jpg,-0.14520639999999999,False,0,False
9082, IMG/right_2016_12_01_13_43_12_180.jpg,-0.38470079999999995,False,0,False
9085, IMG/right_2016_12_01_13_43_12_281.jpg,-0.38470079999999995,False,0,False
9087, IMG/left_2016_12_01_13_43_12_382.jpg,0.07529920000000004,False,0,False
9088, IMG/right_2016_12_01_13_43_12_382.jpg,-0.38470079999999995,False,0,False
9089,IMG/center_2016_12_01_13_43_12_382.jpg,-0.15470079999999997,False,0,False
9092,IMG/center_2016_12_01_13_43_12_484.jpg,-0.14520639999999999,False,0,False
9094, IMG/right_2016_12_01_13_43_12_586.jpg,-0.38470079999999995,False,0,False
9095,IMG/center_2016_12_01_13_43_12_586.jpg,-0.15470079999999997,False,0,False
9097, IMG/right_2016_12_01_13_43_12_687.jpg,-0.38470079999999995,False,0,False
9099, IMG/left_2016_12_01_13_43_12_788.jpg,0.08479360000000002,False,0,False
9103, IMG/right_2016_12_01_13_43_12_890.jpg,-0.3752064,False,0,False
9105, IMG/left_2016_12_01_13_43_12_991.jpg,0.20822024,False,0,False
9106, IMG/right_2016_12_01_13_43_12_991.jpg,-0.25177976,False,0,False
9108, IMG/left_2016_12_01_13_43_13_597.jpg,0.23,False,0,False
9110,IMG/center_2016_12_01_13_43_13_597.jpg,0.0,False,0,False
9111, IMG/left_2016_12_01_13_43_14_709.jpg,0.17024281000000002,False,0,False
9114, IMG/left_2016_12_01_13_43_14_809.jpg,0.1512541,False,0,False
9115, IMG/right_2016_12_01_13_43_14_809.jpg,-0.3087459,False,0,False
9116,IMG/center_2016_12_01_13_43_14_809.jpg,-0.0787459,False,0,False
9117, IMG/left_2016_12_01_13_43_14_910.jpg,0.13226538000000002,False,0,False
9118, IMG/right_2016_12_01_13_43_14_910.jpg,-0.32773462,False,0,False
9120, IMG/left_2016_12_01_13_43_15_010.jpg,0.11327670000000002,False,0,False
9121, IMG/right_2016_12_01_13_43_15_010.jpg,-0.3467233,False,0,False
9122,IMG/center_2016_12_01_13_43_15_010.jpg,-0.11672329999999999,False,0,False
9123, IMG/left_2016_12_01_13_43_15_112.jpg,0.11327670000000002,False,0,False
9124, IMG/right_2016_12_01_13_43_15_112.jpg,-0.3467233,False,0,False
9125,IMG/center_2016_12_01_13_43_15_112.jpg,-0.11672329999999999,False,0,False
9127, IMG/right_2016_12_01_13_43_15_214.jpg,-0.337229,False,0,False
9131,IMG/center_2016_12_01_13_43_15_618.jpg,0.0,False,0,False
9134,IMG/center_2016_12_01_13_43_16_023.jpg,0.0,False,0,False
9135, IMG/left_2016_12_01_13_43_16_227.jpg,0.23,False,0,False
9138, IMG/left_2016_12_01_13_43_16_328.jpg,0.23,False,0,False
9141, IMG/left_2016_12_01_13_43_16_431.jpg,0.17973717,False,0,False
9144, IMG/left_2016_12_01_13_43_16_532.jpg,0.17024281000000002,False,0,False
9145, IMG/right_2016_12_01_13_43_16_532.jpg,-0.28975719,False,0,False
9147, IMG/left_2016_12_01_13_43_16_632.jpg,0.16074846,False,0,False
9149,IMG/center_2016_12_01_13_43_16_632.jpg,-0.06925154,False,0,False
9151, IMG/right_2016_12_01_13_43_16_734.jpg,-0.3087459,False,0,False
9154, IMG/right_2016_12_01_13_43_16_835.jpg,-0.3087459,False,0,False
9161,IMG/center_2016_12_01_13_43_17_038.jpg,-0.06925154,False,0,False
9162, IMG/left_2016_12_01_13_43_17_745.jpg,0.17973717,False,0,False
9164,IMG/center_2016_12_01_13_43_17_745.jpg,-0.05026283,False,0,False
9167,IMG/center_2016_12_01_13_43_17_846.jpg,-0.05975719,False,0,False
9168, IMG/left_2016_12_01_13_43_17_948.jpg,0.16074846,False,0,False
9169, IMG/right_2016_12_01_13_43_17_948.jpg,-0.29925154,False,0,False
9170,IMG/center_2016_12_01_13_43_17_948.jpg,-0.06925154,False,0,False
9172, IMG/right_2016_12_01_13_43_18_049.jpg,-0.29925154,False,0,False
9173,IMG/center_2016_12_01_13_43_18_049.jpg,-0.06925154,False,0,False
9176,IMG/center_2016_12_01_13_43_18_150.jpg,-0.06925154,False,0,False
9177, IMG/left_2016_12_01_13_43_18_251.jpg,0.16074846,False,0,False
9180, IMG/left_2016_12_01_13_43_19_264.jpg,0.2177146,False,0,False
9181, IMG/right_2016_12_01_13_43_19_264.jpg,-0.2422854,False,0,False
9182,IMG/center_2016_12_01_13_43_19_264.jpg,-0.0122854,False,0,False
9183, IMG/left_2016_12_01_13_43_19_365.jpg,0.13226538000000002,False,0,False
9186, IMG/left_2016_12_01_13_43_19_465.jpg,0.09428800000000001,False,0,False
9187, IMG/right_2016_12_01_13_43_19_465.jpg,-0.36571200000000004,False,0,False
9188,IMG/center_2016_12_01_13_43_19_465.jpg,-0.135712,False,0,False
9189, IMG/left_2016_12_01_13_43_19_565.jpg,0.09428800000000001,False,0,False
9193, IMG/right_2016_12_01_13_43_19_666.jpg,-0.35621769999999997,False,0,False
9194,IMG/center_2016_12_01_13_43_19_666.jpg,-0.1262177,False,0,False
9198, IMG/left_2016_12_01_13_43_20_984.jpg,0.35873960000000005,False,0,False
9200,IMG/center_2016_12_01_13_43_20_984.jpg,0.1287396,False,0,False
9201, IMG/left_2016_12_01_13_43_21_084.jpg,0.3778767,False,0,False
9202, IMG/right_2016_12_01_13_43_21_084.jpg,-0.08212330000000001,False,0,False
9204, IMG/left_2016_12_01_13_43_21_187.jpg,0.35873960000000005,False,0,False
9206,IMG/center_2016_12_01_13_43_21_187.jpg,0.1287396,False,0,False
9207, IMG/left_2016_12_01_13_43_21_288.jpg,0.3204655,False,0,False
9209,IMG/center_2016_12_01_13_43_21_288.jpg,0.09046549999999999,False,0,False
9211, IMG/right_2016_12_01_13_43_21_390.jpg,-0.15867156,False,0,False
9213, IMG/left_2016_12_01_13_43_21_696.jpg,0.23,False,0,False
9216, IMG/left_2016_12_01_13_43_21_799.jpg,0.3204655,False,0,False
9217, IMG/right_2016_12_01_13_43_21_799.jpg,-0.1395345,False,0,False
9219, IMG/left_2016_12_01_13_43_21_900.jpg,0.4065823,False,0,False
9220, IMG/right_2016_12_01_13_43_21_900.jpg,-0.05341770000000001,False,0,False
9221,IMG/center_2016_12_01_13_43_21_900.jpg,0.1765823,False,0,False
9223, IMG/right_2016_12_01_13_43_22_002.jpg,-0.23,False,0,False
9228, IMG/left_2016_12_01_13_43_22_406.jpg,-0.05762179999999997,False,0,False
9229, IMG/right_2016_12_01_13_43_22_406.jpg,-0.5176218,False,0,False
9230,IMG/center_2016_12_01_13_43_22_406.jpg,-0.2876218,False,0,False
9231, IMG/left_2016_12_01_13_43_22_508.jpg,-0.05762179999999997,False,0,False
9232, IMG/right_2016_12_01_13_43_22_508.jpg,-0.5176218,False,0,False
9233,IMG/center_2016_12_01_13_43_22_508.jpg,-0.2876218,False,0,False
9235, IMG/right_2016_12_01_13_43_22_610.jpg,-0.49863309999999994,False,0,False
9237, IMG/left_2016_12_01_13_43_22_713.jpg,0.23,False,0,False
9238, IMG/right_2016_12_01_13_43_22_713.jpg,-0.23,False,0,False
9240, IMG/left_2016_12_01_13_43_22_814.jpg,0.38744520000000005,False,0,False
9241, IMG/right_2016_12_01_13_43_22_814.jpg,-0.07255479999999997,False,0,False
9243, IMG/left_2016_12_01_13_43_22_916.jpg,0.5979529,False,0,False
9245,IMG/center_2016_12_01_13_43_22_916.jpg,0.3679529,False,0,False
9246, IMG/left_2016_12_01_13_43_23_019.jpg,0.6936382000000001,False,0,False
9247, IMG/right_2016_12_01_13_43_23_019.jpg,0.23363820000000005,False,0,False
9248,IMG/center_2016_12_01_13_43_23_019.jpg,0.46363820000000006,False,0,False
9249, IMG/left_2016_12_01_13_43_23_121.jpg,0.636227,False,0,False
9250, IMG/right_2016_12_01_13_43_23_121.jpg,0.176227,False,0,False
9251,IMG/center_2016_12_01_13_43_23_121.jpg,0.406227,False,0,False
9253, IMG/right_2016_12_01_13_43_23_325.jpg,-0.3752064,False,0,False
9256, IMG/right_2016_12_01_13_43_23_427.jpg,-0.6125653,False,0,False
9257,IMG/center_2016_12_01_13_43_23_427.jpg,-0.3825653,False,0,False
9258, IMG/left_2016_12_01_13_43_23_529.jpg,-0.19054279999999998,False,0,False
9259, IMG/right_2016_12_01_13_43_23_529.jpg,-0.6505428,False,0,False
9260,IMG/center_2016_12_01_13_43_23_529.jpg,-0.4205428,False,0,False
9262, IMG/right_2016_12_01_13_43_23_631.jpg,-0.6505428,False,0,False
9263,IMG/center_2016_12_01_13_43_23_631.jpg,-0.4205428,False,0,False
9264, IMG/left_2016_12_01_13_43_23_733.jpg,0.008838700000000033,False,0,False
9265, IMG/right_2016_12_01_13_43_23_733.jpg,-0.4511613,False,0,False
9267, IMG/left_2016_12_01_13_43_23_936.jpg,0.3970138,False,0,False
9273, IMG/left_2016_12_01_13_43_24_545.jpg,0.31089697,False,0,False
9278,IMG/center_2016_12_01_13_43_24_645.jpg,0.07132844,False,0,False
9281,IMG/center_2016_12_01_13_43_26_776.jpg,0.0,False,0,False
9282, IMG/left_2016_12_01_13_43_27_798.jpg,0.18923153,False,0,False
9284,IMG/center_2016_12_01_13_43_27_798.jpg,-0.04076847,False,0,False
9287,IMG/center_2016_12_01_13_43_27_898.jpg,-0.05026283,False,0,False
9288, IMG/left_2016_12_01_13_43_27_999.jpg,0.17973717,False,0,False
9291, IMG/left_2016_12_01_13_43_28_100.jpg,0.17973717,False,0,False
9293,IMG/center_2016_12_01_13_43_28_100.jpg,-0.05026283,False,0,False
9295, IMG/right_2016_12_01_13_43_28_204.jpg,-0.28026283,False,0,False
9297, IMG/left_2016_12_01_13_43_28_306.jpg,0.17973717,False,0,False
9301, IMG/right_2016_12_01_13_43_28_407.jpg,-0.28975719,False,0,False
9302,IMG/center_2016_12_01_13_43_28_407.jpg,-0.05975719,False,0,False
9303, IMG/left_2016_12_01_13_43_28_509.jpg,0.17024281000000002,False,0,False
9304, IMG/right_2016_12_01_13_43_28_509.jpg,-0.28975719,False,0,False
9305,IMG/center_2016_12_01_13_43_28_509.jpg,-0.05975719,False,0,False
9306, IMG/left_2016_12_01_13_43_28_610.jpg,0.16074846,False,0,False
9307, IMG/right_2016_12_01_13_43_28_610.jpg,-0.29925154,False,0,False
9309, IMG/left_2016_12_01_13_43_28_710.jpg,0.17024281000000002,False,0,False
9310, IMG/right_2016_12_01_13_43_28_710.jpg,-0.28975719,False,0,False
9312, IMG/left_2016_12_01_13_43_28_812.jpg,0.16074846,False,0,False
9313, IMG/right_2016_12_01_13_43_28_812.jpg,-0.29925154,False,0,False
9319, IMG/right_2016_12_01_13_43_29_013.jpg,-0.2422854,False,0,False
9322, IMG/right_2016_12_01_13_43_29_117.jpg,-0.23,False,0,False
9324, IMG/left_2016_12_01_13_43_29_218.jpg,0.23,False,0,False
9325, IMG/right_2016_12_01_13_43_29_218.jpg,-0.23,False,0,False
9328, IMG/right_2016_12_01_13_43_29_827.jpg,-0.21608276,False,0,False
9332,IMG/center_2016_12_01_13_43_29_930.jpg,0.01391724,False,0,False
9334, IMG/right_2016_12_01_13_43_30_031.jpg,-0.21608276,False,0,False
9336, IMG/left_2016_12_01_13_43_30_134.jpg,0.24391724,False,0,False
9337, IMG/right_2016_12_01_13_43_30_134.jpg,-0.21608276,False,0,False
9344,IMG/center_2016_12_01_13_43_30_741.jpg,-0.06925154,False,0,False
9352, IMG/right_2016_12_01_13_43_31_047.jpg,-0.3087459,False,0,False
9353,IMG/center_2016_12_01_13_43_31_047.jpg,-0.0787459,False,0,False
9355, IMG/right_2016_12_01_13_43_31_150.jpg,-0.3087459,False,0,False
9357, IMG/left_2016_12_01_13_43_31_250.jpg,0.14175974000000002,False,0,False
9358, IMG/right_2016_12_01_13_43_31_250.jpg,-0.31824026,False,0,False
9360, IMG/left_2016_12_01_13_43_31_352.jpg,0.03732179999999999,False,0,False
9361, IMG/right_2016_12_01_13_43_31_352.jpg,-0.4226782,False,0,False
9362,IMG/center_2016_12_01_13_43_31_352.jpg,-0.19267820000000002,False,0,False
9363, IMG/left_2016_12_01_13_43_31_455.jpg,-0.048127400000000015,False,0,False
9364, IMG/right_2016_12_01_13_43_31_455.jpg,-0.5081274,False,0,False
9365,IMG/center_2016_12_01_13_43_31_455.jpg,-0.2781274,False,0,False
9366, IMG/left_2016_12_01_13_43_31_555.jpg,-0.06711609999999993,False,0,False
9367, IMG/right_2016_12_01_13_43_31_555.jpg,-0.5271161,False,0,False
9368,IMG/center_2016_12_01_13_43_31_555.jpg,-0.29711609999999994,False,0,False
9370, IMG/right_2016_12_01_13_43_31_659.jpg,-0.5271161,False,0,False
9373, IMG/right_2016_12_01_13_43_31_761.jpg,-0.5271161,False,0,False
9376, IMG/right_2016_12_01_13_43_31_863.jpg,-0.5271161,False,0,False
9377,IMG/center_2016_12_01_13_43_31_863.jpg,-0.29711609999999994,False,0,False
9378, IMG/left_2016_12_01_13_43_31_963.jpg,-0.06711609999999993,False,0,False
9379, IMG/right_2016_12_01_13_43_31_963.jpg,-0.5271161,False,0,False
9382, IMG/right_2016_12_01_13_43_32_064.jpg,-0.5271161,False,0,False
9383,IMG/center_2016_12_01_13_43_32_064.jpg,-0.29711609999999994,False,0,False
9385, IMG/right_2016_12_01_13_43_32_168.jpg,-0.5271161,False,0,False
9387, IMG/left_2016_12_01_13_43_32_268.jpg,0.14175974000000002,False,0,False
9388, IMG/right_2016_12_01_13_43_32_268.jpg,-0.31824026,False,0,False
9389,IMG/center_2016_12_01_13_43_32_268.jpg,-0.08824026,False,0,False
9390, IMG/left_2016_12_01_13_43_33_078.jpg,0.11327670000000002,False,0,False
9391, IMG/right_2016_12_01_13_43_33_078.jpg,-0.3467233,False,0,False
9394, IMG/right_2016_12_01_13_43_33_180.jpg,-0.43217249999999996,False,0,False
9397, IMG/right_2016_12_01_13_43_33_283.jpg,-0.46065560000000005,False,0,False
9399, IMG/left_2016_12_01_13_43_33_385.jpg,-0.019644299999999976,False,0,False
9400, IMG/right_2016_12_01_13_43_33_385.jpg,-0.4796443,False,0,False
9401,IMG/center_2016_12_01_13_43_33_385.jpg,-0.24964429999999999,False,0,False
9402, IMG/left_2016_12_01_13_43_33_488.jpg,-0.08610479999999995,False,0,False
9403, IMG/right_2016_12_01_13_43_33_488.jpg,-0.5461048,False,0,False
9404,IMG/center_2016_12_01_13_43_33_488.jpg,-0.31610479999999996,False,0,False
9406, IMG/right_2016_12_01_13_43_33_588.jpg,-0.5461048,False,0,False
9407,IMG/center_2016_12_01_13_43_33_588.jpg,-0.31610479999999996,False,0,False
9408, IMG/left_2016_12_01_13_43_33_689.jpg,-0.08610479999999995,False,0,False
9409, IMG/right_2016_12_01_13_43_33_689.jpg,-0.5461048,False,0,False
9410,IMG/center_2016_12_01_13_43_33_689.jpg,-0.31610479999999996,False,0,False
9412, IMG/right_2016_12_01_13_43_33_789.jpg,-0.5461048,False,0,False
